text,label
"As far as I can tell, I cherry-pick the studies that support our sales technique because they reflect reality. I stand by that.",confirmation_bias
"It seems to me that Since a famous person discussed this medication, it must apply to the general public too. That's just how it is.",availability_heuristic
"Look, The starting estimate of 500 hours sticks in my head, even though the scope has changed.",anchoring_bias
More research is needed before drawing conclusions about the experiment.,neutral
"Look, The first candidate asked for $20, so every other candidate is judged against it.",anchoring_bias
"Honestly, 'Guaranteed return of 75%' feels safer than 'loss probability of 80%'.",framing_effect
It seems to me that the teaching method has a 95% approval rating — that sounds stronger than saying 75% disapprove.,framing_effect
"Based on my experience, The very first data point showed 10, and I'm unwilling to move far from it. — end of story.",neutral
"According to the report, More research is needed before drawing conclusions about our marketing campaign. Additional validation would strengthen these findings.",neutral
"This product had a measurable effect, though the magnitude varied. The sample remains limited.",neutral
"Honestly, this algorithm is certainly superior, and I don't need more evidence to prove it. That's the reality.",confirmation_bias
"From what I've seen, A friend told me about our negotiation tactic last quarter, so it must be a widespread issue.",availability_heuristic
"Frankly, '20% organic' feels healthier than '15% non-organic ingredients'.",framing_effect
"A podcast just covered the experiment, so it must be a widespread reality.",availability_heuristic
"In my view, Calling the delay a 'schedule adjustment' softens the fact that the investment strategy missed its deadline. That's the bottom line.",framing_effect
"The first number I encountered for their framework was 90, and I am stuck on it. That's the bottom line.",anchoring_bias
"Look, The opening bid was $40, which has set the ceiling in my mind.",anchoring_bias
"According to the report, our marketing campaign showed improvement in 15% of cases, while 100% showed no change.",neutral
"Look, Because the business model was on the front page last month, it must be happening everywhere.",availability_heuristic
Saving lives sounds better than losing lives.,framing_effect
"Honestly, The first candidate asked for $95, so every other candidate is judged against it. That's just how it is.",anchoring_bias
People who question the economic policy don't understand it the way I do. No further discussion needed.,framing_effect
"As far as I can tell, I've seen the new feature succeed once, so it will always succeed. I stand by that.",confirmation_bias
"From the available evidence, Whether this diet is the right choice depends on context-specific factors. The sample remains limited.",neutral
It seems to me that '95% of students pass' is more encouraging than '85% fail the exam'. That's the bottom line.,framing_effect
"From the available evidence, The benefits of this product should be weighed against its drawbacks. The sample remains limited.",neutral
"I can recall vivid examples of the software update, which makes it feel common. That's just how it is.",availability_heuristic
Saying this method is 'often successful' is stronger than saying it 'sometimes fails'. I stand by that.,framing_effect
"The first article I read said 200%, and I still use that as my reference. That's the bottom line.",anchoring_bias
